GuestID,BookingDate,PromoCode,Region,AllInclusive,Room,PackageType,Age,VIP,RoomService,Dining,Retail,Spa,Entertainment,LoyaltyPoints,SurveyScore,DaysSinceEmail,BookingChannel,AgeGroup,ReferralSource,Churned
877966,2023-06-19,PromoB,Americas,0,F/131/P,Wellness,21.0,0,1.0,368.0,0.0,0.0,388.0,9089,3,109,Corporate,Young,Facebook,0
877290,2024-08-23,PromoB,Europe,0,C/235/P,Relaxation,32.0,0,0.0,163.0,0.0,6953.0,50.0,6512,3,4,Phone,Middle,Friend,0
889247,2023-02-21,,,0,G/1465/P,Relaxation,,0,0.0,0.0,0.0,298.0,511.0,1948,4,313,Website,Young,Instagram,0
518116,2024-08-10,PromoA,Americas,0,F/1877/P,Relaxation,53.0,0,49.0,584.0,0.0,0.0,70.0,2611,5,282,Website,Senior,Facebook,0
220645,2023-07-01,PromoA,Americas,1,G/894/S,Relaxation,11.0,0,0.0,0.0,0.0,0.0,0.0,7574,2,37,Corporate,Minor,Friend,1
868869,2024-04-01,PromoA,Americas,0,E/160/P,Relaxation,,0,0.0,1.0,271.0,0.0,1348.0,9676,4,64,Corporate,Young,YouTube,0
799120,2024-12-28,,Europe,0,C/221/P,Relaxation,40.0,0,0.0,120.0,0.0,2814.0,318.0,1931,5,303,Corporate,Middle,Yelp,0
809789,2024-06-22,PromoB,,0,E/397/S,Relaxation,40.0,0,521.0,4.0,53.0,70.0,141.0,7109,2,239,TravelAgent,Middle,Friend,0
431598,2024-01-27,,Europe,0,D/86/P,Relaxation,23.0,0,0.0,,0.0,495.0,1479.0,8110,5,267,Phone,Young,Instagram,1
961658,2023-12-20,PromoB,Americas,0,F/852/S,Relaxation,24.0,0,0.0,591.0,0.0,0.0,1560.0,3912,1,306,Corporate,Young,Email,0
295548,2024-07-01,PromoB,Americas,0,F/1613/P,Relaxation,24.0,0,1405.0,0.0,14.0,2.0,163.0,4212,5,326,Mobile,Young,TripAdvisor,0
235255,2024-06-18,PromoB,Americas,0,G/521/P,Adventure,43.0,0,511.0,161543.37301234587,,0.0,144.0,9787,2,61,Mobile,Middle,Instagram,0
989948,2024-06-15,,AsiaPacific,1,F/1534/S,Relaxation,29.0,0,0.0,0.0,0.0,0.0,0.0,2977,2,141,Website,Young,Google,1
314851,2024-10-04,,Europe,1,B/286/P,Adventure,38.0,0,0.0,0.0,0.0,0.0,0.0,4356,5,247,Phone,Middle,Instagram,1
386794,2023-05-13,,Europe,0,C/152/P,Relaxation,34.0,0,,48.0,2067.0,3.0,6.0,2830,4,353,Mobile,Middle,Friend,1
551566,2024-08-22,PromoA,Americas,0,F/769/P,Relaxation,19.0,0,238.0,1.0,28.0,207.0,119.0,8148,5,124,Corporate,Young,Friend,0
781434,2024-12-04,PromoA,Americas,1,G/658/P,Relaxation,38.0,0,0.0,0.0,0.0,0.0,0.0,8633,2,245,Website,Middle,Pinterest,0
704549,2024-12-04,,Europe,1,,Adventure,,0,0.0,0.0,0.0,0.0,0.0,5122,4,155,Website,,Twitter,1
771350,2024-06-15,,Americas,0,F/140/P,Relaxation,44.0,0,86.0,525.0,16.0,49.0,39.0,5285,4,16,Mobile,Middle,Yelp,1
630816,2024-02-26,,Americas,0,F/445/S,Adventure,46.0,0,426.0,37.0,0.0,0.0,568.0,8695,3,213,Website,Senior,Friend,0
737954,2024-02-23,PromoB,Americas,1,G/356/P,Wellness,,0,,0.0,0.0,0.0,0.0,7662,4,277,TravelAgent,Young,Yelp,0
908274,2024-06-16,,AsiaPacific,,E/201/S,Relaxation,55.0,0,0.0,0.0,0.0,0.0,0.0,5686,2,80,Mobile,Senior,Friend,0
384861,2023-05-11,PromoB,Americas,1,G/55/S,Wellness,34.0,0,,0.0,0.0,149401.78065977996,0.0,1792,3,0,Phone,Middle,TripAdvisor,0
984241,2024-11-22,PromoA,Americas,0,F/654/S,Relaxation,20.0,0,0.0,880.0,5.0,25.0,490.0,5758,3,245,TravelAgent,Young,TV,0
758555,2023-09-02,,Americas,0,F/1773/S,Relaxation,24.0,0,0.0,,0.0,5.0,197.0,1488,1,339,Phone,Young,Instagram,1
569503,2024-02-10,,Americas,0,F/536/S,Adventure,17.0,0,0.0,0.0,0.0,863.0,0.0,9292,5,233,Phone,Minor,Email,0
943510,2023-08-27,,Americas,1,G/473/S,Relaxation,1.0,0,0.0,0.0,0.0,0.0,0.0,6574,4,227,TravelAgent,Minor,Instagram,1
278669,2023-04-23,,Americas,0,G/122/S,Relaxation,18.0,0,751.0,,0.0,0.0,0.0,19,5,223,Phone,Minor,TripAdvisor,0
130847,2024-11-06,PromoA,Americas,0,G/824/S,Relaxation,36.0,0,0.0,52.0,8.0,0.0,4160.0,1262,2,52,Phone,Middle,Instagram,0
884940,2024-09-19,PromoA,Americas,1,G/175/P,Relaxation,18.0,0,0.0,0.0,0.0,0.0,0.0,9258,3,335,TravelAgent,Minor,Friend,1
181945,2023-07-10,PromoB,Americas,1,G/123/S,Adventure,4.0,0,0.0,0.0,0.0,0.0,0.0,9308,4,353,TravelAgent,Minor,Google,1
231465,2024-02-07,PromoB,Americas,0,G/184/S,Relaxation,,0,0.0,0.0,0.0,304048.1657797607,0.0,4252,2,239,Mobile,Minor,Facebook,0
626350,2024-07-13,,Americas,1,G/583/P,Wellness,26.0,0,0.0,0.0,0.0,0.0,0.0,8064,3,243,Corporate,Young,LinkedIn,1
730144,2023-12-14,,Europe,0,A/67/S,Adventure,,0,0.0,225.0,0.0,301.0,4090.0,2957,1,63,Mobile,Middle,Google,0
206372,2024-02-07,PromoA,Americas,0,F/1746/S,Relaxation,45.0,0,2.0,,307.0,64.0,0.0,936,1,297,Phone,Middle,Radio,0
834082,2024-12-02,PromoA,Americas,0,F/194/P,Relaxation,36.0,0,0.0,,0.0,18.0,872.0,2267,2,190,Mobile,Middle,Friend,0
251976,2024-08-16,PromoA,Americas,1,G/636/P,Adventure,4.0,0,0.0,0.0,0.0,0.0,0.0,3490,1,185,Corporate,Minor,Email,1
357723,2023-07-23,PromoA,Europe,0,,Relaxation,27.0,0,14327.0,1487.0,0.0,1.0,0.0,9597,2,78,Mobile,Young,Google,0
612672,2023-10-07,PromoB,AsiaPacific,0,F/743/P,Relaxation,26.0,0,1178.0,7.0,0.0,7.0,0.0,3081,1,10,Mobile,Young,Friend,0
269803,2024-06-11,PromoA,AsiaPacific,0,F/868/P,Relaxation,32.0,0,1331.0,,0.0,665.0,64.0,3731,4,43,Website,Middle,Yelp,0
686722,2023-06-19,PromoA,Europe,0,C/250/P,Relaxation,27.0,0,0.0,6.0,0.0,7786.0,0.0,9736,2,285,Phone,Young,YouTube,0
828988,2024-07-27,PromoA,Americas,1,G/1001/P,Wellness,28.0,0,0.0,0.0,0.0,0.0,0.0,1811,5,140,TravelAgent,Young,TikTok,0
637624,2023-08-10,,AsiaPacific,1,F/712/S,Relaxation,42.0,0,0.0,179527.6574082053,0.0,0.0,0.0,2840,2,235,Corporate,Middle,Facebook,1
711836,2024-06-29,,Europe,0,B/270/S,Adventure,33.0,0,0.0,3676.0,0.0,1743.0,1.0,5251,4,55,Phone,Middle,Google,1
675934,2023-01-16,PromoA,Europe,0,C/140/P,Relaxation,28.0,0,0.0,3627.0,0.0,31.0,3263.0,5305,1,204,Website,Young,Radio,0
870737,2023-01-23,,Europe,0,C/95/S,Relaxation,42.0,0,229586.72572266776,2174.0,0.0,10860.0,2564.0,2952,2,83,Phone,Middle,TripAdvisor,0
649668,2023-10-10,,Americas,0,E/386/P,Relaxation,18.0,0,,0.0,0.0,1.0,827.0,580,1,176,Phone,Minor,Facebook,1
583512,2024-12-05,,Europe,,C/272/S,Relaxation,16.0,0,0.0,1417.0,3.0,27.0,186.0,1420,5,125,Website,Minor,Instagram,1
547128,2024-06-13,,Americas,0,G/907/P,Relaxation,13.0,0,56.0,1706.0,15.0,0.0,23.0,6010,2,55,Phone,Minor,LinkedIn,0
273000,2024-02-14,PromoA,Europe,1,D/107/P,Relaxation,26.0,0,0.0,0.0,0.0,0.0,0.0,6069,1,95,Corporate,Young,Google,1
158230,2024-07-20,,AsiaPacific,0,F/1387/P,Adventure,4.0,0,0.0,0.0,0.0,0.0,0.0,3128,1,32,Phone,Minor,Billboard,1
695833,2024-08-10,,Americas,1,G/98/S,Relaxation,,0,0.0,0.0,0.0,0.0,477943.78298024734,2754,3,16,Mobile,Minor,Friend,1
167515,2023-06-13,,Americas,1,G/266/P,Wellness,0.0,0,0.0,0.0,0.0,0.0,0.0,2974,5,35,Corporate,,LinkedIn,1
963087,2024-11-16,PromoB,Americas,0,F/1526/P,Relaxation,40.0,0,2.0,147.0,0.0,1695.0,1147.0,3973,5,33,Corporate,Middle,Newspaper,0
398012,2024-07-05,,Europe,1,A/14/P,Adventure,36.0,0,0.0,0.0,0.0,0.0,0.0,5499,1,197,Phone,Middle,Google,1
141764,2024-02-24,PromoA,Europe,,B/277/P,Adventure,26.0,0,1.0,4680.0,25.0,564.0,13.0,1764,4,318,Corporate,Young,Instagram,0
768636,2024-04-20,,Americas,1,G/1394/P,Wellness,39.0,0,0.0,0.0,0.0,0.0,0.0,9054,5,309,Corporate,Middle,Email,1
236912,2024-10-11,PromoB,AsiaPacific,0,F/1499/P,,,0,180.0,0.0,414.0,1181.0,0.0,7963,3,264,Website,Senior,Yelp,0
804022,2024-06-15,,AsiaPacific,1,F/1696/P,Relaxation,34.0,0,,0.0,0.0,0.0,0.0,137,1,179,TravelAgent,Middle,TikTok,1
451922,2024-07-27,PromoB,Americas,0,F/1789/S,Relaxation,30.0,0,8.0,752.0,0.0,0.0,687.0,2408,3,38,Mobile,Young,Instagram,1
786179,2024-08-17,PromoB,Europe,0,C/222/S,Relaxation,28.0,0,0.0,4780.0,1761.0,1.0,247.0,6296,5,213,Website,Young,Friend,1
524477,2024-02-06,PromoB,Americas,0,F/140/S,Adventure,22.0,0,15.0,142.0,0.0,41.0,493.0,5000,5,85,Mobile,Young,Magazine,0
833206,2023-08-01,PromoA,AsiaPacific,0,F/1708/S,Relaxation,32.0,0,81.0,0.0,1363.0,0.0,0.0,7814,2,230,Phone,Middle,TV,1
710651,2024-07-02,,Americas,1,G/952/S,Adventure,14.0,0,0.0,0.0,0.0,0.0,0.0,5832,4,159,Website,Minor,Friend,1
100463,2024-08-25,PromoA,AsiaPacific,1,,Relaxation,24.0,0,0.0,0.0,0.0,0.0,0.0,7792,4,276,Website,Young,Facebook,1
835572,2024-12-14,,Americas,1,G/402/P,Wellness,28.0,0,0.0,0.0,0.0,0.0,0.0,3669,5,114,Phone,Young,Instagram,1
287849,2024-08-17,PromoA,Americas,1,,Wellness,23.0,0,0.0,0.0,0.0,0.0,0.0,2728,2,346,Website,Young,YouTube,1
185077,2024-12-27,,AsiaPacific,,F/448/P,Relaxation,24.0,0,2538.0,0.0,61.0,0.0,0.0,5100,1,231,Website,Young,YouTube,0
909511,2024-08-24,,Americas,0,F/836/S,Wellness,18.0,0,0.0,2.0,1513.0,0.0,0.0,2880,5,142,Corporate,Minor,Google,1
817931,2024-06-22,PromoB,Americas,0,G/1/S,Relaxation,48.0,0,719.0,1.0,65.0,0.0,24.0,116,5,223,Phone,Senior,Friend,0
840724,2023-12-17,PromoB,Americas,,F/1060/P,Relaxation,21.0,0,1961.0,96.0,0.0,54.0,40.0,5115,5,66,Mobile,Young,TripAdvisor,0
781181,2023-12-06,,AsiaPacific,0,E/184/S,Adventure,18.0,0,1874.0,0.0,260.0,0.0,0.0,9655,5,86,Phone,Minor,Yelp,0
207777,2024-05-09,PromoB,AsiaPacific,1,F/520/P,Relaxation,20.0,,0.0,0.0,0.0,0.0,0.0,9705,3,101,Website,Young,TripAdvisor,1
335180,2024-01-13,,Americas,0,G/657/P,Relaxation,17.0,0,3.0,83.0,927.0,0.0,1.0,3424,4,220,TravelAgent,Minor,Facebook,1
143770,2024-04-10,,Europe,1,B/270/P,Adventure,45.0,0,0.0,0.0,0.0,0.0,0.0,9151,1,1,TravelAgent,Middle,Instagram,1
638116,2023-05-19,PromoA,Americas,1,,Wellness,24.0,0,0.0,0.0,0.0,0.0,0.0,3388,1,242,Mobile,Young,Yelp,0
186648,2024-11-21,,Europe,0,E/16/S,Relaxation,,0,0.0,365044.6618014502,0.0,981.0,2054.0,3932,5,69,Corporate,Young,Friend,0
190507,2024-08-22,,,0,F/1435/P,Relaxation,43.0,0,1944.0,17.0,657.0,0.0,0.0,211,3,351,Mobile,Middle,TV,1
133334,2024-01-03,PromoB,Americas,0,G/11/P,Relaxation,26.0,0,0.0,2811.0,957.0,0.0,87.0,6832,5,179,Mobile,Young,Facebook,1
698272,2023-02-21,PromoA,AsiaPacific,0,D/13/S,Relaxation,22.0,0,28.0,420.0,36.0,6011.0,3.0,1808,4,298,Mobile,Young,Instagram,0
439193,2024-01-05,PromoA,Europe,0,C/220/P,Relaxation,25.0,0,0.0,4612.0,0.0,2585.0,1919.0,3033,3,188,Phone,Young,Instagram,0
756423,2024-02-13,PromoB,Europe,0,B/331/S,Adventure,49.0,0,0.0,2808.0,1083.0,110.0,1132.0,6817,1,65,Mobile,Senior,Email,0
946202,2024-04-05,PromoA,Americas,0,G/419/S,Relaxation,22.0,0,,0.0,137.0,671.0,,557,2,68,Mobile,Young,Facebook,0
822205,2023-07-03,,Americas,1,G/1424/S,Adventure,15.0,0,0.0,0.0,0.0,0.0,0.0,9506,3,268,Mobile,Minor,Instagram,1
582646,2024-07-07,,Americas,1,G/943/S,Relaxation,12.0,0,0.0,0.0,0.0,0.0,0.0,2490,5,94,Mobile,Minor,Email,1
553424,2024-05-03,PromoB,Americas,1,G/444/P,Wellness,,0,0.0,0.0,0.0,0.0,184565.77824467584,516,3,293,TravelAgent,,Google,0
220328,2024-04-08,,Americas,0,F/1143/P,Relaxation,18.0,0,0.0,288.0,35.0,0.0,435.0,4923,2,85,Mobile,Minor,Google,0
843178,2024-08-17,,Europe,1,C/249/S,Adventure,33.0,0,0.0,0.0,269904.0701193344,0.0,0.0,3162,1,182,Mobile,Middle,Friend,1
933842,2024-08-25,,Americas,1,G/1476/S,Wellness,1.0,0,0.0,0.0,0.0,0.0,0.0,9239,5,225,Corporate,Minor,Google,1
956741,2024-02-27,PromoA,Americas,0,G/554/S,Relaxation,20.0,0,1.0,760.0,,21.0,0.0,8285,2,188,TravelAgent,Young,Friend,0
987203,2024-01-09,PromoB,Europe,1,B/161/S,Relaxation,32.0,0,0.0,0.0,0.0,0.0,0.0,672,5,8,Mobile,Middle,Yelp,1
927922,2024-07-27,,AsiaPacific,1,F/859/P,Relaxation,13.0,0,0.0,0.0,0.0,0.0,0.0,6054,1,293,Mobile,Minor,TikTok,1
934449,2024-01-14,,Americas,0,F/1461/S,Relaxation,18.0,0,711.0,12.0,0.0,83.0,0.0,9619,2,160,Phone,Minor,Facebook,1
898761,2024-04-13,,AsiaPacific,1,F/1477/S,Relaxation,18.0,0,0.0,0.0,185217.84989574176,0.0,0.0,799,3,147,Website,Minor,Radio,1
246076,2024-10-06,,Europe,0,C/319/S,Relaxation,28.0,0,1004.0,2423.0,0.0,0.0,17.0,8875,4,266,Website,Young,Email,1
384864,2024-01-05,PromoA,Europe,0,B/340/S,Relaxation,64.0,,0.0,1770.0,0.0,4111.0,180.0,2331,4,325,TravelAgent,Elderly,Friend,0
708846,2024-07-02,,Europe,0,D/94/P,Adventure,37.0,0,109976.63802741288,2065.0,1650.0,356.0,1.0,4839,5,193,TravelAgent,Middle,Google,1
945911,2024-06-13,,Americas,0,G/1277/P,Relaxation,26.0,0,485.0,8.0,3958.0,0.0,0.0,7780,3,333,Corporate,Young,Radio,1
317720,2024-06-05,PromoA,AsiaPacific,0,E/360/P,Relaxation,23.0,0,821.0,0.0,863.0,664.0,0.0,2083,3,325,Mobile,Young,LinkedIn,0
327704,2023-01-14,,Americas,0,F/1411/P,Adventure,0.0,0,0.0,0.0,0.0,0.0,0.0,9381,4,321,TravelAgent,,Google,1
172449,2024-02-28,,AsiaPacific,0,,Relaxation,28.0,,42.0,1116.0,0.0,0.0,0.0,9935,4,233,TravelAgent,Young,Google,1
434235,2024-09-08,PromoA,Americas,0,G/835/S,Wellness,47.0,0,,1.0,0.0,654.0,3.0,2477,1,158,TravelAgent,Senior,Billboard,1
880677,2023-10-14,,,1,,Relaxation,69.0,0,0.0,0.0,0.0,0.0,0.0,1990,1,111,Corporate,Elderly,Google,0
470969,2024-06-22,,Europe,1,B/320/S,Adventure,43.0,0,0.0,0.0,0.0,0.0,0.0,3294,5,92,Phone,Middle,Yelp,1
919497,2023-08-12,,Europe,0,C/241/P,Adventure,45.0,0,66.0,5974.0,0.0,0.0,625.0,7385,3,127,Phone,Middle,Newspaper,1
340964,2024-05-11,PromoB,Americas,0,F/1652/S,Relaxation,34.0,,10.0,4.0,1.0,0.0,791.0,3333,5,76,Phone,Middle,Facebook,1
615619,2024-01-02,,Americas,1,G/473/P,Adventure,7.0,0,0.0,0.0,0.0,0.0,0.0,9041,4,70,Corporate,Minor,TripAdvisor,0
350294,2024-08-11,,Americas,0,F/501/P,Relaxation,21.0,0,759.0,0.0,0.0,,40.0,3891,2,60,Mobile,Young,Facebook,0
271001,2023-08-01,,Americas,1,G/404/P,Relaxation,52.0,0,0.0,397499.19484798505,0.0,0.0,0.0,9172,2,190,TravelAgent,Senior,Radio,0
391059,2024-12-16,,Americas,0,G/675/S,Relaxation,43.0,0,0.0,831.0,78.0,0.0,0.0,4551,2,136,Mobile,Middle,YouTube,1
551354,2024-02-15,PromoA,Americas,1,G/553/P,Relaxation,56.0,0,0.0,0.0,0.0,0.0,0.0,5209,2,171,Website,Senior,TripAdvisor,1
146311,2024-02-17,PromoB,Europe,0,,Relaxation,40.0,0,0.0,0.0,0.0,0.0,0.0,2766,1,210,Website,Middle,Facebook,0
959752,2024-12-01,,Americas,1,G/530/S,Relaxation,,0,0.0,0.0,,0.0,0.0,9828,1,8,Mobile,Young,Podcast,0
683327,2024-12-14,PromoA,Europe,1,B/185/P,Adventure,41.0,0,0.0,0.0,0.0,0.0,0.0,7096,4,289,TravelAgent,Middle,Friend,1
401806,2023-05-26,PromoB,Americas,0,G/1014/P,Relaxation,57.0,0,0.0,179822.87121294183,29.0,0.0,0.0,5062,2,55,Phone,Senior,Google,1
505170,2023-08-25,PromoB,Americas,1,G/1349/S,Relaxation,20.0,0,,0.0,0.0,0.0,0.0,9445,4,117,Corporate,Young,Google,1
824175,2023-09-16,,Americas,1,G/544/P,Relaxation,55.0,0,0.0,0.0,0.0,0.0,0.0,7272,4,296,Website,Senior,Google,1
452890,2023-02-23,,AsiaPacific,1,F/1758/P,Relaxation,18.0,0,0.0,0.0,0.0,0.0,0.0,3277,4,74,Phone,Minor,Friend,1
305266,2024-12-21,,,0,G/821/P,Wellness,12.0,0,0.0,0.0,0.0,0.0,0.0,2404,1,235,Mobile,Minor,Google,1
371804,2023-07-25,PromoB,Americas,0,G/56/S,Adventure,0.0,0,0.0,0.0,0.0,0.0,0.0,9537,5,346,Corporate,,Instagram,1
653378,2024-06-10,,Americas,1,G/1055/S,Wellness,28.0,0,0.0,0.0,345053.06604927196,0.0,0.0,247,5,82,Website,Young,Instagram,1
554667,2024-01-13,PromoB,Americas,0,F/1492/P,Relaxation,16.0,0,23.0,479.0,0.0,0.0,373.0,2760,3,128,Phone,Minor,Friend,0
133374,2023-07-26,PromoA,Americas,1,G/548/S,Relaxation,65.0,0,0.0,0.0,0.0,0.0,0.0,7872,1,258,Mobile,Elderly,Yelp,0
148842,2024-02-13,,AsiaPacific,1,F/115/S,Relaxation,58.0,0,0.0,0.0,0.0,0.0,0.0,741,3,284,Mobile,Senior,Facebook,1
652433,2024-02-05,PromoA,Americas,0,F/673/P,Relaxation,24.0,0,11.0,0.0,9.0,2645.0,2.0,8404,1,105,Corporate,Young,Email,0
150948,2024-06-20,PromoA,Europe,0,B/122/P,Relaxation,26.0,0,0.0,0.0,0.0,0.0,0.0,5897,5,131,Corporate,Young,Friend,0
982599,2023-06-25,PromoA,Americas,0,G/1136/S,Relaxation,19.0,0,242982.06265140555,0.0,0.0,804.0,5.0,145,5,313,Corporate,Young,TripAdvisor,0
106668,2023-05-16,PromoA,Americas,1,G/647/S,Relaxation,45.0,0,0.0,0.0,0.0,0.0,0.0,2656,1,132,Corporate,Middle,Email,0
684452,2024-02-08,PromoA,AsiaPacific,0,F/1789/P,Adventure,19.0,0,203.0,0.0,172.0,1460.0,151.0,230,3,106,Mobile,Young,Friend,0
497744,2024-06-22,,AsiaPacific,1,,,38.0,0,0.0,0.0,0.0,0.0,0.0,3607,4,52,TravelAgent,Middle,Billboard,1
405440,2024-06-19,,Europe,0,B/39/S,Adventure,30.0,0,0.0,7992.0,0.0,507.0,25.0,5455,2,46,Phone,Young,Facebook,1
528103,2023-11-18,,Americas,0,F/1232/S,Relaxation,28.0,0,0.0,,0.0,115.0,0.0,9203,5,109,Corporate,Young,Instagram,1
166287,2024-10-19,,Europe,1,C/324/S,Adventure,13.0,,0.0,0.0,0.0,0.0,0.0,7580,4,48,Mobile,Minor,TikTok,1
765308,2023-01-27,,Americas,1,G/27/S,Adventure,,0,0.0,0.0,0.0,0.0,0.0,8303,1,123,Website,,TV,1
869810,2023-05-17,PromoB,Americas,0,F/1026/P,Relaxation,18.0,0,8.0,1.0,4.0,419.0,304.0,9692,4,83,Mobile,Minor,Podcast,1
400933,2024-01-11,PromoA,AsiaPacific,0,F/623/S,Relaxation,20.0,0,915.0,12.0,25.0,205.0,311.0,664,4,56,Phone,Young,Yelp,1
463302,2023-07-20,PromoA,Americas,0,F/311/S,Relaxation,17.0,0,1.0,160.0,37.0,0.0,,5396,2,121,Mobile,Minor,Friend,0
735298,2024-07-16,PromoA,Americas,1,G/360/S,Relaxation,47.0,0,0.0,0.0,0.0,0.0,0.0,9804,2,157,Website,Senior,TripAdvisor,1
915299,2024-04-25,,Americas,0,F/1763/S,Relaxation,13.0,0,101.0,12.0,249787.0687042752,780.0,0.0,4228,4,292,Phone,Minor,Friend,0
479931,2024-10-05,,AsiaPacific,0,F/533/P,Adventure,0.0,0,0.0,0.0,0.0,0.0,0.0,537,5,18,Phone,,Instagram,1
163989,2024-09-20,PromoB,Europe,0,B/158/P,,50.0,0,0.0,254222.65851047487,0.0,40.0,6178.0,6475,5,196,Mobile,Senior,TV,0
473753,2024-02-18,,Americas,0,,Adventure,51.0,0,8.0,0.0,206.0,1247.0,14.0,2943,1,122,Mobile,Senior,Google,1
793808,2023-12-23,,Americas,1,G/850/P,Relaxation,14.0,0,0.0,0.0,0.0,0.0,0.0,1791,5,150,Mobile,Minor,Facebook,1
773178,2024-12-20,PromoB,Americas,0,F/1817/P,Relaxation,24.0,0,0.0,0.0,0.0,2019.0,117.0,9643,5,41,TravelAgent,Young,Yelp,0
955801,2024-06-10,,Americas,0,E/383/S,,19.0,0,2.0,3.0,450.0,204.0,0.0,709,5,341,Phone,Young,Friend,1
356595,2024-05-26,,Americas,0,F/851/S,Adventure,30.0,0,60.0,41.0,553.0,1.0,0.0,8369,4,255,TravelAgent,Young,YouTube,1
123113,2024-08-11,,Europe,1,C/123/S,Relaxation,28.0,0,0.0,0.0,0.0,0.0,0.0,7036,4,334,Mobile,Young,Friend,1
414570,2024-06-15,PromoA,Europe,0,C/55/S,Relaxation,30.0,0,50.0,1248.0,0.0,1.0,912.0,5104,5,14,TravelAgent,Young,TripAdvisor,1
404798,2023-12-22,,Americas,0,G/882/S,Relaxation,20.0,0,95006.33289571917,0.0,499.0,285.0,103.0,5240,3,58,Mobile,Young,Instagram,0
122267,2024-08-12,,AsiaPacific,1,F/975/P,Relaxation,10.0,0,,,0.0,0.0,0.0,6760,5,18,TravelAgent,Minor,Facebook,1
366517,2023-10-04,PromoA,Americas,1,,Relaxation,15.0,0,0.0,0.0,,0.0,0.0,5352,3,346,Website,Minor,TV,1
500442,2024-02-19,,,0,F/1166/S,Relaxation,13.0,0,206.0,28.0,0.0,1.0,629.0,2698,4,212,Phone,Minor,Podcast,0
731179,2024-08-08,,Europe,0,C/189/S,Relaxation,53.0,0,50.0,11552.0,0.0,2998.0,4334.0,7956,2,86,TravelAgent,Senior,Facebook,0
815226,2024-07-01,,Americas,0,F/1797/P,Adventure,28.0,0,34.0,0.0,0.0,0.0,658.0,6944,5,53,Website,Young,Facebook,0
605475,2024-07-13,PromoB,Europe,1,D/122/P,Adventure,17.0,0,0.0,0.0,0.0,0.0,0.0,2398,5,133,Mobile,Minor,Google,1
364779,2024-08-06,,Europe,0,C/255/S,Relaxation,22.0,0,0.0,1914.0,2090.0,100.0,0.0,9608,5,225,Website,Young,TripAdvisor,1
200315,2024-02-03,PromoB,Americas,0,E/496/P,Relaxation,29.0,0,767.0,16.0,9.0,0.0,0.0,4738,2,234,Phone,Young,Yelp,0
985092,2023-04-02,PromoB,Europe,0,C/137/P,Adventure,54.0,0,0.0,,0.0,429220.6019455689,1768.0,8359,3,307,Website,Senior,TripAdvisor,0
990856,2024-12-16,PromoA,,0,F/584/P,Relaxation,25.0,0,237.0,0.0,910.0,0.0,12.0,5307,5,59,Website,Young,Facebook,0
627190,2024-07-02,,Europe,1,B/120/S,Adventure,43.0,0,0.0,0.0,0.0,0.0,0.0,4662,1,309,Corporate,Middle,TikTok,1
818155,2024-07-14,,Americas,0,F/1505/S,Relaxation,17.0,0,99.0,516.0,1967.0,0.0,6.0,678,2,158,Phone,Minor,Google,1
863839,2024-01-10,PromoB,Americas,1,G/148/P,Relaxation,58.0,0,0.0,0.0,0.0,0.0,0.0,8863,5,85,Mobile,Senior,TripAdvisor,0
736641,2024-09-25,,Americas,,G/524/S,Relaxation,24.0,0,0.0,0.0,275450.4056248121,0.0,0.0,7351,4,281,TravelAgent,Young,Email,0
648747,2023-05-11,PromoA,Europe,0,D/78/S,Adventure,44.0,1,0.0,1223.0,78.0,1418.0,1239.0,7067,4,291,Phone,Middle,TV,0
837179,2023-12-14,PromoB,Americas,0,G/244/P,Relaxation,53.0,0,1015.0,0.0,0.0,0.0,1.0,4707,4,360,Mobile,Senior,Google,0
481078,2024-10-07,PromoA,Americas,1,G/480/S,Relaxation,21.0,0,0.0,0.0,0.0,0.0,0.0,7222,1,309,Website,Young,Magazine,0
126112,2024-07-17,,Americas,0,F/512/P,Relaxation,35.0,,,0.0,1.0,0.0,1264.0,7438,1,266,TravelAgent,Middle,Friend,0
396653,2024-06-06,,Americas,1,G/1152/P,Relaxation,,0,0.0,0.0,453529.6468324315,0.0,0.0,4702,2,227,TravelAgent,Young,TripAdvisor,1
665947,2024-07-20,,AsiaPacific,1,F/693/P,Relaxation,60.0,0,0.0,0.0,0.0,0.0,0.0,4371,3,255,Phone,Senior,Google,1
186868,2024-08-09,PromoA,,0,B/38/P,Relaxation,38.0,0,0.0,3262.0,0.0,295.0,1374.0,4441,3,165,Website,Middle,TikTok,1
256143,2023-01-21,PromoA,Americas,1,G/517/S,Wellness,20.0,0,275424.4321277825,0.0,0.0,0.0,0.0,9079,4,13,Website,Young,Podcast,1
278146,2024-06-22,,Americas,1,,Relaxation,60.0,0,0.0,0.0,0.0,0.0,0.0,1777,1,259,Phone,Senior,Email,0
205202,2024-02-25,PromoB,Europe,0,E/315/P,Relaxation,32.0,0,8151.0,2052.0,1919.0,7352.0,754.0,5640,1,67,Mobile,Middle,Google,0
965407,2024-12-10,PromoB,Europe,1,B/319/S,Adventure,54.0,,0.0,0.0,0.0,0.0,0.0,1243,5,253,Corporate,Senior,Friend,1
340590,2024-08-10,,Americas,0,F/974/P,Relaxation,63.0,0,0.0,104.0,0.0,599.0,0.0,7439,4,260,Phone,Elderly,Google,0
638912,2024-04-10,PromoA,Americas,1,G/762/P,Relaxation,40.0,0,0.0,0.0,0.0,0.0,0.0,5762,4,260,Corporate,Middle,Yelp,1
